transaction_id,customer_id,product_id,Date,Quantity,Unit_Price,Total_Cost,Discount_Rate,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Item_Returned,Return_Reason
939,935,935,2020-01-01,8,184.10667675220495,6346.497408297937,0.1,High,WH-3,Express,Backorder,False,unkown
940,936,936,2020-01-03,3,222.05577100363868,2785.0500592114126,0.15,High,WH-1,Express,Pending,False,Wrong Item
941,937,937,2020-01-02,8,286.3962741284237,7290.156126217485,0.0,Low,WH-1,Regular,Cancelled,False,Late
942,938,938,2020-01-06,4,385.1179077527718,4100.884611138833,0.2,Critical,WH-1,2-Day,Pending,False,Damaged
943,939,939,2020-01-06,5,376.836164721838,2260.0683761415758,0.05,Low,WH-3,Express,Cancelled,True,Damaged
944,940,940,2020-01-08,6,0.0,7636.182801063406,0.15,Low,WH-3,Express,Cancelled,False,Wrong Item
945,941,941,2020-01-02,6,132.99067779852714,5840.793705112988,0.1,Low,WH-1,Regular,Delivered,True,unkown
946,942,942,2020-01-05,8,419.3853106136752,1692.1198195919314,0.1,Medium,WH-3,Overnight,Backorder,False,Late
947,943,943,2020-01-08,4,420.86099858308216,510.5648948637804,0.1,High,WH-2,Regular,Delivered,False,Damaged
948,944,944,2020-01-03,7,179.79684229683193,5860.202258503093,0.1,Medium,WH-3,Regular,Pending,True,Wrong Item
949,945,945,2020-01-07,8,202.3045112524452,5549.935450523946,0.05,Medium,WH-3,Express,Delivered,False,Not Specified
950,564,564,2020-01-07,3,111.46714651331908,9602.12108473462,0.0,Critical,WH-3,Overnight,Cancelled,False,Not Specified
951,946,946,2020-01-09,9,479.3170024842199,5264.42062332658,0.0,Low,WH-1,Express,Pending,True,Wrong Item
952,947,947,2020-01-09,1,105.95821122579233,0.0,0.0,Medium,WH-3,Express,Backorder,True,unkown
953,948,948,2020-01-09,2,268.5619584486305,8390.916224102017,0.2,High,WH-1,2-Day,Backorder,False,Wrong Item
954,949,949,2020-01-07,9,214.1172559563232,2886.1080417098124,0.15,Critical,WH-1,Express,Cancelled,False,Damaged
955,950,950,2020-01-05,3,119.90380680967208,9674.598493287602,0.0,Medium,WH-3,Express,Cancelled,False,unkown
956,951,951,2020-01-07,8,88.57904899867414,1502.0925608798389,0.1,High,WH-1,Overnight,Pending,True,Damaged
957,952,952,2020-01-03,4,286.8918031018506,2902.1521233760564,0.15,Critical,WH-3,Overnight,Pending,False,Late
958,953,953,2020-01-05,2,170.05323221869637,3902.327307026872,0.15,Medium,WH-3,2-Day,Delivered,False,Not Specified
959,954,954,2020-01-01,8,465.2783648075768,2786.3698901929542,0.2,Medium,WH-2,Regular,Pending,False,Damaged
960,955,955,2020-01-07,2,205.0225935477064,4038.834849757926,0.0,Medium,WH-3,Express,Cancelled,True,Not Specified
961,956,956,2020-01-09,2,27.64922096279893,4330.473683265896,0.0,Low,WH-1,Regular,Delivered,False,Damaged
962,957,957,2020-01-01,9,18.600658049648167,3175.3524000035013,0.0,Medium,WH-1,Regular,Delivered,True,Damaged
963,958,958,2020-01-01,9,424.5015054420887,1895.7582740458224,0.2,Medium,WH-2,2-Day,Backorder,False,Not Specified
964,959,959,2020-01-07,6,455.87214048865206,8803.681846399259,0.05,Medium,WH-1,Overnight,Delivered,True,Late
965,960,960,2020-01-08,5,40.65677268753127,1333.9882520525198,0.15,Critical,WH-1,Express,Cancelled,True,Late
966,961,961,2020-01-03,6,436.5582134719983,6053.159575964853,0.1,Critical,WH-1,Express,Cancelled,True,Damaged
967,962,962,2020-01-04,3,395.8990520708018,9725.933619998716,0.15,Medium,WH-3,Overnight,Delivered,True,Not Specified
968,963,963,2020-01-06,2,495.7506717664681,0.0,0.05,Medium,WH-3,Express,Delivered,False,Not Specified
969,964,964,2020-01-02,8,44.80709563156104,2364.795871955137,0.05,Medium,WH-2,Express,Delivered,False,Damaged
970,965,965,2020-01-06,1,448.8806410332015,4306.689584927433,0.05,Critical,WH-2,Overnight,Backorder,True,Not Specified
971,966,966,2020-01-08,3,80.00922105631174,5151.432389477325,0.0,Critical,WH-3,Overnight,Cancelled,False,Not Specified
972,967,967,2020-01-05,5,142.83716434439222,6229.926141167996,0.2,High,WH-2,Overnight,Pending,False,Late
973,968,968,2020-01-02,4,243.4541233084579,9899.785744168035,0.0,Medium,WH-3,Express,Pending,False,Wrong Item
974,969,969,2020-01-02,5,140.0098074021788,7694.188293617257,0.05,High,WH-1,Express,Backorder,True,Wrong Item
975,970,970,2020-01-05,1,403.8691271447889,6158.958329534531,0.0,High,WH-3,Express,Delivered,False,Late
976,971,971,2020-01-09,9,364.4873945539069,1938.6069865146512,0.15,Low,WH-1,Overnight,Cancelled,False,Not Specified
977,972,972,2020-01-01,5,128.3353077164884,6498.858529538696,0.15,Low,WH-2,2-Day,Backorder,True,Not Specified
978,973,973,2020-01-03,1,412.8681445400474,0.0,0.1,High,WH-1,Express,Delivered,False,Wrong Item
979,974,974,2020-01-06,5,391.23236914088005,5091.295707180089,0.2,Low,WH-2,Overnight,Pending,True,Late
980,975,975,2020-01-07,8,42.817069892383046,5632.6494852805,0.1,Medium,WH-1,Regular,Pending,False,Wrong Item
981,976,976,2020-01-04,3,336.5668932881495,4319.258560438288,0.1,Low,WH-3,Regular,Cancelled,True,Damaged
982,977,977,2020-01-01,4,482.1146280349183,3778.2955823757206,0.0,Critical,WH-2,2-Day,Delivered,True,unkown
983,978,978,2020-01-03,5,112.50087804988463,9034.671432548332,0.2,Critical,WH-1,Express,Pending,False,Wrong Item
984,979,979,2020-01-04,1,0.0,2097.934729781923,0.0,High,WH-2,2-Day,Cancelled,False,Damaged
985,980,980,2020-01-09,3,0.0,714.3628612007988,0.0,Medium,WH-2,Overnight,Pending,True,unkown
986,981,981,2020-01-02,4,208.50032031850756,0.0,0.05,Medium,WH-2,Express,Cancelled,False,Damaged
987,982,982,2020-01-01,9,125.13696844801686,8153.663650951748,0.0,Critical,WH-2,Regular,Pending,False,unkown
988,983,983,2020-01-08,9,0.0,874.2224200817843,0.15,Low,WH-2,Regular,Cancelled,True,Not Specified
989,984,984,2020-01-01,5,476.2304479866257,3310.3289262170924,0.2,Medium,WH-1,Express,Pending,False,Damaged
990,985,985,2020-01-05,5,323.9014399389548,4850.325447123265,0.0,Medium,WH-2,2-Day,Delivered,False,Wrong Item
991,986,986,2020-01-09,1,53.308624022414165,0.0,0.0,High,WH-2,2-Day,Cancelled,False,Damaged
992,987,987,2020-01-06,7,131.70436758120212,0.0,0.1,Medium,WH-2,Overnight,Backorder,False,Wrong Item
993,988,988,2020-01-08,3,0.0,3022.215870576187,0.1,Low,WH-2,2-Day,Backorder,False,Damaged
994,989,989,2020-01-08,5,0.0,5179.086116785748,0.0,Medium,WH-2,Overnight,Backorder,True,Not Specified
995,990,990,2020-01-09,2,392.379096473372,898.1945588044466,0.2,Low,WH-1,2-Day,Pending,False,Damaged
996,991,991,2020-01-08,7,200.7229311289764,3165.707725760202,0.0,High,WH-2,Express,Cancelled,False,Not Specified
997,992,992,2020-01-09,5,258.39101460129893,9205.995173054627,0.05,Critical,WH-1,Overnight,Delivered,False,Damaged
998,993,993,2020-01-02,4,339.0247828469314,7510.534000277125,0.15,Low,WH-2,Overnight,Delivered,True,Late
999,994,994,2020-01-02,5,439.39652223973263,0.0,0.05,High,WH-3,Regular,Delivered,True,Late
1000,995,995,2020-01-05,5,490.7604285779928,1138.724710860331,0.0,Medium,WH-3,Express,Delivered,True,Damaged
1001,996,996,2020-01-07,9,236.24091046842835,1786.8655995495626,0.1,Medium,WH-3,2-Day,Cancelled,True,Not Specified
1002,997,997,2020-01-06,6,0.0,6443.682499559127,0.2,Medium,WH-3,2-Day,Cancelled,True,Not Specified
1003,998,998,2020-01-09,6,0.0,4814.744795998708,0.0,Medium,WH-2,Regular,Cancelled,False,Damaged
1004,999,999,2020-01-03,2,248.9376267369333,1971.790455862705,0.2,Low,WH-1,2-Day,Backorder,True,Not Specified
